Member ID,Restaurant ID,Restaurant Latitude,Restaurant Longitude,Restaurant Name
468256,37062,36.347370399999996,127.3954946,5∙5닭갈비
468256,36665,36.34291508,127.38813912,풍전삼계탕
468256,37331,36.32260895,127.37142944,치르치르
496463,36784,36.3541335,127.37547350000001,로보쿡
496463,191511,36.3864605,127.31740590000001,피자알볼로
496463,272651,36.39937731,127.40276855,백프로스시베이
496463,37782,36.36232376,127.3500061,멜로우멜로디
496463,150631,36.3168448,127.3923232,정식당
519957,16903,36.4461706,127.38382050000001,할머니묵집
519957,36915,36.350287,127.38725600000001,파더스스테이크
519957,192362,36.36320886,127.35714872,어은스시
519957,188235,36.3518803,127.37572990000001,모모가든
519957,37475,36.39869,127.40366189999999,광세족발
609341,37724,36.3614446,127.35030330000001,닭섬
609341,36665,36.34291508,127.38813912,풍전삼계탕
609341,37062,36.347370399999996,127.3954946,5∙5닭갈비
609341,37331,36.32260895,127.37142944,치르치르
609341,188235,36.3518803,127.37572990000001,모모가든
675885,16903,36.4461706,127.38382050000001,할머니묵집
675885,36915,36.350287,127.38725600000001,파더스스테이크
675885,192362,36.36320886,127.35714872,어은스시
675885,188235,36.3518803,127.37572990000001,모모가든
675885,37475,36.39869,127.40366189999999,광세족발
740608,37724,36.3614446,127.35030330000001,닭섬
740608,36665,36.34291508,127.38813912,풍전삼계탕
740608,37062,36.347370399999996,127.3954946,5∙5닭갈비
740608,37331,36.32260895,127.37142944,치르치르
740608,188235,36.3518803,127.37572990000001,모모가든
760465,224801,36.3625626,127.34982820000002,파스타부오노
760465,37782,36.36232376,127.3500061,멜로우멜로디
760465,37062,36.347370399999996,127.3954946,5∙5닭갈비
760465,36665,36.34291508,127.38813912,풍전삼계탕
760465,37331,36.32260895,127.37142944,치르치르
802034,193432,36.362897,127.3503088,새빨간죠스찜닭
802034,224801,36.3625626,127.34982820000002,파스타부오노
802034,17249,36.42454910000001,127.39090729,아삼육회
802034,37475,36.39869,127.40366189999999,광세족발
802034,272651,36.39937731,127.40276855,백프로스시베이
803594,192069,36.37356526,127.31888411,항아리보쌈
803594,277980,36.35124336,127.37642948,라드커피앤펍
803594,36784,36.3541335,127.37547350000001,로보쿡
803594,193432,36.362897,127.3503088,새빨간죠스찜닭
803594,186044,36.3519295,127.3890243,빨봉분식
