24096,1
761468,1
394929,1
28330,1
818852,1
31558,1
65180,1
18073,1
730771,1
69260,1
54919,1
3718,1
18047,1
581230,1
800289,1
517737,1
20843,1
538191,1
1603,1
280127,1
548412,1
50747,1
202291,1
580853,1
28198,1
73250,1
17265,1
54117,1
740969,1
18476,1
26652,1
734707,1
667661,1
606217,1
18432,1
32763,1
112634,1
24565,1
315379,1
528367,1
98285,1
18410,1
217059,1
737243,1
67546,1
495577,1
413651,1
393165,1
559982,1
8125,1
550842,1
740905,1
486858,1
820399,1
53147,1
436262,1
28719,1
27490,1
722994,1
530610,1
499889,1
71854,1
725165,1
70913,1
131241,1
32927,1
153758,1
565405,1
60989,1
41113,1
53383,1
213119,1
26748,1
729211,1
180343,1
674455,1
145516,1
20581,1
747618,1
95,1
452682,1
723016,1
405571,1
59,1
18324,1
468874,1
744448,1
262015,1
30446,1
321260,1
93931,1
751332,1
743138,1
724695,1
587478,1
57045,1
54990,1
487117,1
93899,1
339655,1
435910,1
259770,1
25444,1
46764,1
687785,1
22180,1
21872,1
614041,1
16013,1
26234,1
18036,1
761453,1
46698,1
9968,1
747250,1
1784,1
62110,1
563070,1
18294,1
413551,1
544619,1
642917,1
55132,1
663539,1
509784,1
20311,1
141142,1
462661,1
231718,1
112380,1
468794,1
425783,1
577333,1
511791,1
704301,1
24363,1
22522,1
460580,1
716567,1
395018,1
61187,1
729271,1
520387,1
57543,1
549,1
743391,1
799453,1
525019,1
500435,1
17075,1
449192,1
19108,1
74399,1
727115,1
651915,1
20639,1
647805,1
336505,1
621174,1
379508,1
85941,1
19038,1
569943,1
139857,1
763632,1
143947,1
33353,1
14910,1
508471,1
6700,1
766699,1
27374,1
811765,1
719668,1
23388,1
17235,1
15186,1
72528,1
31566,1
27468,1
27464,1
553789,1
647995,1
553783,1
559926,1
168755,1
460943,1
744240,1
578349,1
602923,1
451369,1
27430,1
490268,1
129816,1
664325,1
33537,1
80640,1
729761,1
655915,1
195098,1
452814,1
18968,1
567650,1
676193,1
90463,1
180569,1
6488,1
10566,1
307523,1
98603,1
84262,1
20767,1
96542,1
418073,1
567570,1
731408,1
190730,1
133384,1
173264,1
26884,1
246001,1
743389,1
317678,1
378092,1
24799,1
731356,1
622799,1
356707,1
567654,1
81346,1
494022,1
225813,1
102927,1
598541,1
16907,1
573945,1
746601,1
725485,1
139755,1
391652,1
18904,1
90579,1
18884,1
51564,1
31168,1
584126,1
76220,1
27066,1
6584,1
14754,1
4511,1
29081,1
731114,1
487817,1
20865,1
309249,1
